174 0.017400 0.000000 9.042511 15.265384 18.437594 19.986387 21.795371 26.614452 39.006557 63.841725 100.000000
175 0.017500 0.000000 9.019741 15.240754 18.424500 19.988512 21.819713 26.675659 39.107108 63.933221 100.000000
176 0.017600 0.000000 8.997140 15.216234 18.411435 19.990694 21.844175 26.736888 39.207269 64.024051 100.000000
177 0.017700 0.000000 8.974707 15.191822 18.398402 19.992933 21.868754 26.798134 39.307041 64.114223 100.000000
178 0.017800 0.000000 8.952440 15.167519 18.385402 19.995231 21.893450 26.859396 39.406425 64.203744 100.000000
179 0.017900 0.000000 8.930336 15.143324 18.372434 19.997587 21.918261 26.920672 39.505421 64.292622 100.000000
180 0.018000 0.000000 8.908395 15.119238 18.359500 20.000001 21.943186 26.981958 39.604031 64.380864 100.000000
181 0.018100 0.000000 8.886614 15.095259 18.346601 20.002473 21.968224 27.043253 39.702257 64.468477 100.000000
182 0.018200 0.000000 8.864991 15.071389 18.333737 20.005005 21.993374 27.104554 39.800099 64.555468 100.000000
183 0.018300 0.000000 8.843526 15.047626 18.320910 20.007596 22.018633 27.165859 39.897559 64.641844 100.000000
184 0.018400 0.000000 8.822216 15.023971 18.308119 20.010247 22.044002 27.227166 39.994638 64.727613 100.000000
185 0.018500 0.000000 8.801059 15.000423 18.295367 20.012957 22.069478 27.288472 40.091337 64.812780 100.000000
186 0.018600 0.000000 8.780055 14.976983 18.282653 20.015727 22.095061 27.349776 40.187658 64.897353 100.000000
187 0.018700 0.000000 8.759201 14.953650 18.269979 20.018557 22.120749 27.411074 40.283601 64.981337 100.000000
188 0.018800 0.000000 8.738496 14.930424 18.257344 20.021448 22.146541 27.472366 40.379169 65.064740 100.000000
189 0.018900 0.000000 8.717938 14.907304 18.244750 20.024399 22.172435 27.533649 40.474362 65.147568 100.000000
190 0.019000 0.000000 8.697526 14.884291 18.232198 20.027411 22.198432 27.594921 40.569182 65.229827 100.000000
191 0.019100 0.000000 8.677259 14.861384 18.219688 20.030484 22.224528 27.656179 40.663630 65.311524 100.000000
192 0.019200 0.000000 8.657134 14.838584 18.207221 20.033618 22.250724 27.717423 40.757708 65.392663 100.000000
193 0.019300 0.000000 8.637151 14.815889 18.194798 20.036814 22.277018 27.778650 40.851417 65.473253 100.000000
194 0.019400 0.000000 8.617308 14.793301 18.182419 20.040071 22.303408 27.839858 40.944758 65.553297 100.000000
195 0.019500 0.000000 8.597604 14.770817 18.170085 20.043390 22.329894 27.901045 41.037733 65.632803 100.000000
196 0.019600 0.000000 8.578037 14.748440 18.157796 20.046771 22.356474 27.962210 41.130343 65.711775 100.000000
197 0.019700 0.000000 8.558606 14.726167 18.145554 20.050213 22.383148 28.023351 41.222589 65.790220 100.000000
198 0.019800 0.000000 8.539309 14.703999 18.133358 20.053718 22.409913 28.084465 41.314474 65.868143 100.000000
199 0.019900 0.000000 8.520146 14.681936 18.121210 20.057285 22.436769 28.145552 41.405998 65.945550 100.000000
200 0.020000 0.000000 8.501115 14.659978 18.109110 20.060915 22.463715 28.206609 41.497163 66.022447 100.000000
201 0.020100 0.000000 8.482214 14.638123 18.097058 20.064607 22.490749 28.267635 41.587970 66.098837 100.000000
202 0.020200 0.000000 8.463443 14.616373 18.085056 20.068362 22.517870 28.328628 41.678422 66.174728 100.000000
203 0.020300 0.000000 8.444800 14.594727 18.073103 20.072180 22.545078 28.389587 41.768518 66.250123 100.000000
204 0.020400 0.000000 8.426284 14.573184 18.061201 20.076060 22.572371 28.450509 41.858261 66.325028 100.000000
205 0.020500 0.000000 8.407894 14.551745 18.049350 20.080004 22.599748 28.511394 41.947652 66.399449 100.000000
206 0.020600 0.000000 8.389629 14.530409 18.037550 20.084010 22.627207 28.572240 42.036693 66.473390 100.000000
207 0.020700 0.000000 8.371487 14.509176 18.025802 20.088080 22.654748 28.633045 42.125386 66.546856 100.000000
208 0.020800 0.000000 8.353467 14.488046 18.014107 20.092214 22.682370 28.693808 42.213731 66.619852 100.000000
209 0.020900 0.000000 8.335568 14.467018 18.002465 20.096410 22.710071 28.754527 42.301730 66.692383 100.000000
210 0.021000 0.000000 8.317789 14.446093 17.990877 20.100670 22.737850 28.815201 42.389385 66.764454 100.000000
211 0.021100 0.000000 8.300129 14.425269 17.979342 20.104994 22.765707 28.875829 42.476696 66.836069 100.000000
212 0.021200 0.000000 8.282587 14.404547 17.967862 20.109381 22.793640 28.936409 42.563667 66.907232 100.000000
213 0.021300 0.000000 8.265162 14.383927 17.956437 20.113831 22.821647 28.996940 42.650298 66.977949 100.000000
214 0.021400 0.000000 8.247853 14.363409 17.945068 20.118346 22.849729 29.057420 42.736590 67.048223 100.000000
215 0.021500 0.000000 8.230658 14.342991 17.933754 20.122924 22.877884 29.117849 42.822546 67.118060 100.000000
216 0.021600 0.000000 8.213577 14.322674 17.922497 20.127565 22.906111 29.178225 42.908166 67.187464 100.000000
217 0.021700 0.000000 8.196608 14.302458 17.911297 20.132271 22.934409 29.238546 42.993452 67.256438 100.000000
